Date,Close,High,Low,Open,Volume
20140102,27.51769256591797,27.632152383652336,27.39754762028654,27.57554153466605,73129082
20140103,27.316959381103516,27.61188370713167,27.315229042277636,27.56417254839006,66917888
20140106,27.621524810791016,27.659594157134602,27.352557467192675,27.514976455250533,71037271
20140107,28.15401840209961,28.174538251039113,27.71645472598673,27.811382928346127,102486711
20140108,28.212608337402344,28.363161056309107,28.016320911380213,28.33052883731136,90036218
20140109,27.940921783447266,28.286525716961098,27.82522762231831,28.26724398782282,83692529
20140110,27.939441680908203,28.15946165713518,27.7434022331565,28.15946165713518,86061375
20140113,27.76144790649414,28.35302689084728,27.6178165334834,27.847724416824033,97118665
20140114,28.414579391479492,28.45413485897214,27.887770762464125,28.13152323767309,99676216
20140115,28.395299911499023,28.55302200246811,28.275897064376025,28.503332501295823,78300393
20140116,28.58318328857422,28.62545732446746,28.3799744780617,28.407167682341615,67608467
20140117,28.44251823425293,28.69220196146803,28.286032373462916,28.598756092432655,108457005
20140121,28.768096923828125,28.775512391315395,28.461552440309717,28.699617911842008,79492846
20140122,28.80072593688965,28.87167550136691,28.64844288283019,28.840031507177475,63091600
20140123,28.679101943969727,28.738185257949773,28.53744889884675,28.676629490252598,78256228
20140124,27.782461166381836,28.51717555004189,27.761943209278712,28.454383558789228,156283602
20140127,27.2237606048584,27.848467844910704,26.75504701257907,27.838579923669933,174796734
20140128,27.762187957763672,27.829924852869812,27.439082210847502,27.448476019498052,88739375
20140129,27.364421844482422,27.73103782185847,27.179012459825877,27.666021387852325,95552818
20140130,28.0682373046875,28.49097195924117,27.867006847623017,28.30580866390836,204419353
20140131,29.195032119750977,29.332728470427536,28.45735119182281,28.95721276060202,223486554
20140203,28.01978302001953,29.21357101116294,27.984680239050522,29.151273135348724,183449044
20140204,28.136714935302734,28.553020432946553,28.10828550725049,28.13251214311548,112897588
20140205,28.261308670043945,28.44844840369579,27.886040978635634,28.26575946481401,96139007
20140206,28.675640106201172,28.680585013435433,28.368849504350752,28.457352363575236,78155853
20140207,29.10776710510254,29.119139256013852,28.690473344435972,28.865250828085582,105843245
20140210,28.996273040771484,29.230381817796637,28.899612606702938,28.968335831606428,78099643
20140211,29.422712326049805,29.46449224500213,28.978473408940843,29.175253059838568,82339476
20140212,29.336437225341797,29.41826483526887,29.205168117581266,29.393542193202432,69238554
20140213,29.663005828857422,29.663005828857422,29.162646355734932,29.189593448963937,73731331
20140214,29.734695434570312,29.774002902124952,29.48748415834723,29.55694950087877,87795852
20140218,29.934444427490234,29.983639817446974,29.66547896003377,29.700335633622757,84672187
20140219,29.723323822021484,29.89340627790681,29.60367297912276,29.79649784151013,84459392
20140220,29.767080307006836,29.835805425137092,29.670913984885114,29.743099780552203,68287001
20140221,29.75916862487793,29.909473346115536,29.73568410379381,29.85854762123341,74771214
20140224,29.974740982055664,30.16385907704501,29.7915560186201,29.797985155428215,67223027
20140225,30.159902572631836,30.27114784334956,29.92307331433148,30.05953534087712,57763704
20140226,30.164106369018555,30.37942754567271,30.00564215974049,30.25878657587145,79585191
20140227,30.140371322631836,30.264472967648928,30.085984916852524,30.120101368347544,50588912
20140228,30.0523624420166,30.263480807510035,29.819241891710405,30.16830460382076,92890878
20140303,29.731977462768555,29.859291783705388,29.47116768694904,29.832344690111114,84507572
20140304,30.03407096862793,30.061018062054746,29.900329405108366,30.03629541957471,58928052
20140305,30.116886138916016,30.236042874191906,29.94754579138907,30.037530982935657,49597208
20140306,30.15026092529297,30.311937805248533,30.12529217352503,30.21626559057383,50914126
20140307,30.031103134155273,30.332702699951245,29.94828730219298,30.32800579563993,60831159
20140310,29.951501846313477,30.101560470483317,29.766588441542215,30.05335330448285,48766105
20140311,29.665231704711914,30.019487364588603,29.5824139727308,30.005888869438866,68776830
20140312,29.8459415435791,29.859538144362556,29.274634414920147,29.57648008820269,78866507
20140313,29.3950252532959,29.925048463447627,29.288723008142934,29.8620084737529,94175675
20140314,28.993057250976562,29.439770499498177,28.98638200564451,29.220244663362557,92099924
20140317,29.47018051147461,29.593045934862396,29.12433043641147,29.152513757797816,86808163
20140318,29.943836212158203,29.950511457800456,29.49391026793286,29.53371184603348,72872123
20140319,29.646934509277344,29.961882660276036,29.527281776155778,29.957185756159543,64757822
20140320,29.59527015686035,29.90304898663972,29.550771670660357,29.664241390607987,67640587
20140321,29.24620246887207,29.90354187616886,29.23161764428301,29.821466268012806,128821050
20140324,28.625455856323242,29.292187225393324,28.329293403930993,29.27463583414096,121939352
20140325,28.644983291625977,28.919883775392957,28.35525187299432,28.82495556925054,96769361
20140326,27.98369026184082,28.962649247851253,27.972070109964548,28.726314138731297,103586819
20140327,27.63924789428711,28.111401332912052,27.365064910407288,28.111401332912052,262719
20140328,27.714969635009766,28.033696512060306,27.649640829290643,27.774853742535768,824257
20140331,27.565505981445312,28.061910669262357,27.563527639961663,28.056465970595397,216593
20140401,28.069826126098633,28.133672597396444,27.65161990691278,27.65161990691278,158434
20140402,28.061908721923828,29.934186361176028,27.82385273059401,29.694646140549036,2942055
20140403,28.19751739501953,29.06560607805258,27.919868049368258,28.202962093765564,101983228
20140404,26.881032943725586,28.594937316548826,26.874104015906184,28.44052256310907,127386783
20140407,26.63406753540039,27.145318280506316,26.089656380851594,26.762250805722797,88033033
20140408,27.463056564331055,27.46800525747312,26.805308228253676,26.854306727068867,63024560
20140409,27.92036247253418,27.981236700023153,27.3665480420346,27.69665844232941,66616395
20140410,26.772645950317383,27.962926013923123,26.72067898875045,27.962926013923123,80737057
20140411,26.260406494140625,26.725629147532242,26.05897345294456,26.35691548911335,78496923
20140414,26.355426788330078,26.928541849738313,26.208931088577188,26.63901491393918,51501009
20140415,26.5494384765625,26.648917820372763,25.659572867464078,26.56824502691573,77101101
20140416,27.544225692749023,27.56699081893623,26.725627724902978,26.874105569538035,97865955
20140417,26.532609939575195,27.195803032573682,26.28762499646002,27.161652503318045,136190888
20140421,26.16240882873535,26.562304520010766,26.012944659660473,26.532608573764932,51334553
20140422,26.468767166137695,26.588537287907563,26.1074746729929,26.163402104231746,47307527
20140423,26.079261779785156,26.42224179461442,26.04511314780347,26.418281325709568,41046384
20140424,25.991167068481445,26.312370197511243,25.840710892957095,26.23417365109313,37663121
20140425,25.546728134155273,25.96840069499127,25.50911503865796,25.860012203119535,42007014
