Date,Close,High,Low,Open,Volume
2022-12-28,85.81636047363281,87.86102268662181,85.72703410010159,86.84861925694143,17879600
2022-12-29,88.2878189086914,88.69973039755114,86.3424108123672,86.38211394567159,18280700
2022-12-30,88.0694580078125,88.16871204910929,86.38210901537536,86.71461421864846,19190300
2023-01-03,89.03224182128906,90.86847589467597,88.357303653299,89.16127890666588,20738500
2023-01-04,88.04961395263672,90.56077862535425,87.14639221657654,90.33249505834297,27046500
2023-01-05,86.1240463256836,87.55332881699137,85.91561055780093,87.41437163840293,23136100
2023-01-06,87.50370788574219,87.81139770749454,84.93298486893224,86.70966035351863,26612600
2023-01-09,88.13894653320312,90.15383333187394,87.92058307416708,88.53100269094597,22996700
2023-01-10,88.57566833496094,88.80891952970872,86.05457595430337,86.07443130891114,22855600
2023-01-11,91.57319641113281,91.76177685590405,89.0719516587404,89.38956919859665,25998800
2023-01-12,91.22579956054688,91.93051321072134,89.89577096236188,91.71214974142238,22754200
2023-01-13,92.10916900634766,92.2878293294662,90.2530871813159,90.84663504663001,18630700
2023-01-17,91.47393798828125,92.27790569120275,90.16375717966973,92.08931768282399,22935800
2023-01-18,91.09675598144531,92.89129525669863,90.71958756208764,92.24812416569286,19641600
2023-01-19,93.2109146118164,93.69726481156859,90.69974219001155,90.70966986789205,28707700
2023-01-20,98.54093170166016,98.67988889810704,95.19602373670406,95.23571930203236,53704800
2023-01-23,100.45655822753906,100.64514622764932,98.01487219350635,98.39204062112809,31791800
2023-01-24,98.47145080566406,100.33745280912245,97.96524527464857,98.80892368387408,27391400
2023-01-25,96.00991821289062,96.99254625623635,94.55284411256523,96.476413040722,31000900
2023-01-26,98.42182922363281,98.47145246627174,96.0992448917933,97.54837534007642,24542100
