Date,Close,High,Low,Open,Volume
2024-02-09,193.57000732421875,194.1199951171875,189.47999572753906,190.17999267578125,84476300
2024-02-12,188.1300048828125,194.72999572753906,187.27999877929688,192.11000061035156,95498600
2024-02-13,184.02000427246094,187.25999450683594,182.11000061035156,183.99000549316406,86759500
2024-02-14,188.7100067138672,188.88999938964844,183.35000610351562,185.3000030517578,81203000
2024-02-15,200.4499969482422,200.8800048828125,188.86000061035156,189.16000366210938,120831800
2024-02-16,199.9499969482422,203.1699981689453,197.39999389648438,202.05999755859375,111346700
2024-02-20,193.75999450683594,198.60000610351562,189.1300048828125,196.1300048828125,104545800
2024-02-21,194.77000427246094,199.44000244140625,191.9499969482422,193.36000061035156,103500300
2024-02-22,197.41000366210938,198.32000732421875,191.36000061035156,194.0,92739500
2024-02-23,191.97000122070312,197.57000732421875,191.5,195.30999755859375,78841900
2024-02-26,199.39999389648438,201.77999877929688,192.0,192.2899932861328,111747100
2024-02-27,199.72999572753906,205.60000610351562,198.25999450683594,204.0399932861328,108645400
2024-02-28,202.0399932861328,205.3000030517578,198.44000244140625,200.4199981689453,99806200
2024-02-29,201.8800048828125,205.27999877929688,198.4499969482422,204.17999267578125,85907000
2024-03-01,202.63999938964844,204.52000427246094,198.5,200.52000427246094,82243100
2024-03-04,188.13999938964844,199.75,186.72000122070312,198.72999572753906,134334900
2024-03-05,180.74000549316406,184.58999633789062,177.57000732421875,183.0500030517578,119660800
2024-03-06,176.5399932861328,181.5800018310547,173.6999969482422,179.99000549316406,107920900
2024-03-07,178.64999389648438,180.0399932861328,173.6999969482422,174.35000610351562,102129000
2024-03-08,175.33999633789062,182.72999572753906,174.6999969482422,181.5,85544600
