Date,Close,High,Low,Open,Volume
2022-02-11,153.2935028076172,159.0,152.73399353027344,158.13450622558594,77100000
2022-02-14,155.16700744628906,158.44850158691406,151.64999389648438,151.75100708007812,83230000
2022-02-15,156.510498046875,158.0070037841797,154.6374969482422,157.60549926757812,56440000
2022-02-16,158.10049438476562,158.83399963378906,154.7344970703125,155.79049682617188,52704000
2022-02-17,154.65249633789062,160.3489990234375,154.5,158.14599609375,64032000
2022-02-18,152.60150146484375,155.49949645996094,150.89300537109375,155.49949645996094,63604000
2022-02-22,150.19749450683594,152.9824981689453,148.48550415039062,150.47850036621094,66128000
2022-02-23,144.82699584960938,151.76300048828125,144.6510009765625,151.65049743652344,64244000
2022-02-24,151.35800170898438,151.74899291992188,139.5,139.83749389648438,100786000
2022-02-25,153.7884979248047,153.99000549316406,149.2135009765625,150.5500030517578,62396000
2022-02-28,153.56300354003906,154.4499969482422,150.85000610351562,152.4250030517578,57684000
2022-03-01,151.14199829101562,154.0989990234375,149.9770050048828,152.7324981689453,44874000
2022-03-02,152.05250549316406,152.99949645996094,148.75,150.8489990234375,47334000
2022-03-03,147.89849853515625,153.9290008544922,146.8560028076172,153.531494140625,65198000
2022-03-04,145.64100646972656,147.85000610351562,143.8070068359375,147.15899658203125,60934000
2022-03-07,137.4530029296875,146.09449768066406,137.41650390625,145.44349670410156,86934000
2022-03-08,136.01449584960938,140.69949340820312,133.57249450683594,136.68350219726562,91662000
2022-03-09,139.2790069580078,140.25,136.8280029296875,139.5,82656000
2022-03-10,146.8175048828125,148.67449951171875,143.97799682617188,145.68499755859375,135062000
2022-03-11,145.52450561523438,149.6750030517578,145.36900329589844,149.57449340820312,68900000
