Date,Close,High,Low,Open,Volume
2022-02-11,286.6666564941406,305.32000732421875,283.5666809082031,303.2099914550781,79645800
2022-02-14,291.9200134277344,299.6266784667969,284.3833312988281,287.19000244140625,67756500
2022-02-15,307.4766540527344,307.6666564941406,297.7933349609375,300.0,57286200
2022-02-16,307.7966613769531,308.80999755859375,300.4033203125,304.6833190917969,51294300
2022-02-17,292.1166687011719,306.1666564941406,291.3666687011719,304.4200134277344,55178400
2022-02-18,285.6600036621094,295.6233215332031,279.2033386230469,295.3333435058594,68501700
2022-02-22,273.84332275390625,285.57666015625,267.0333251953125,278.0433349609375,83288100
2022-02-23,254.67999267578125,278.4333190917969,253.52000427246094,276.80999755859375,95256900
2022-02-24,266.92333984375,267.49334716796875,233.3333282470703,233.4633331298828,135322200
2022-02-25,269.9566650390625,273.1666564941406,260.79998779296875,269.74334716796875,76067700
2022-02-28,290.1433410644531,292.28668212890625,271.57000732421875,271.6700134277344,99006900
2022-03-01,288.1233215332031,296.6266784667969,284.59332275390625,289.8933410644531,74766900
2022-03-02,293.2966613769531,295.49334716796875,281.42333984375,290.7099914550781,74643300
2022-03-03,279.7633361816406,295.4800109863281,277.5333251953125,292.92333984375,61623600
2022-03-04,279.42999267578125,285.2166748046875,275.0533447265625,283.0333251953125,66999600
2022-03-07,268.1933288574219,288.71331787109375,268.19000244140625,285.4333190917969,72494100
2022-03-08,274.79998779296875,283.3299865722656,260.72332763671875,265.1766662597656,80399100
2022-03-09,286.3233337402344,286.85333251953125,277.336669921875,279.82666015625,59184000
2022-03-10,279.4333190917969,284.8166809082031,270.1199951171875,283.8166809082031,58648500
2022-03-11,265.1166687011719,281.26666259765625,264.5899963378906,280.0666809082031,67037100
