Date,Close,High,Low,Open,Volume
2022-01-13,138.09527587890625,142.11959767763398,137.87989599850872,140.7846089329944,26566000
2022-01-14,138.74588012695312,140.14935527735125,136.47640259062064,136.47640259062064,23826000
2022-01-18,135.27590942382812,136.36871118932217,134.60743067217714,135.5831146211295,27382000
2022-01-19,134.6421661376953,137.36922579670656,134.49130481145914,135.91910329249404,20796000
2022-01-20,132.51263427734375,136.88534059937749,132.15332960815354,135.49775273533527,21930000
2022-01-21,129.12356567382812,133.7573152582599,129.0332548478179,132.02182682080982,41920000
2022-01-24,129.40145874023438,129.80494193976503,123.71407369385679,125.08930303836267,55148000
2022-01-25,125.79203033447266,128.37565705645525,125.43719351489987,127.47937944556713,36008000
2022-01-26,128.27789306640625,131.81882492229508,126.20692371706731,129.6203178710907,39630000
2022-01-27,128.15977478027344,131.62275428424127,127.98509008213493,130.38308964820584,30248000
2022-01-28,132.2972412109375,132.37763191206795,127.73644713463236,129.03222468109425,30518000
2022-01-31,134.6883087158203,134.83223351960174,131.28930252166472,133.19897551267866,34056000
2022-02-01,136.8520965576172,137.1712059067675,133.56649702251184,136.80893273962582,51204000
2022-02-02,146.9344482421875,150.96770473418934,144.47389916437257,150.7329542004949,89750000
2022-02-03,141.58856201171875,148.0076269256047,141.14638281645216,144.21337624420445,56930000
2022-02-04,141.9513397216797,143.45927123161638,138.77664902396063,141.95232415946552,49224000
2022-02-07,137.90370178222656,142.7756543324009,137.66648255462243,142.63918095821072,44610000
2022-02-08,138.17665100097656,138.79610473280962,135.85407435024604,137.95656098774955,34256000
2022-02-09,140.39999389648438,141.11711907339395,139.3319998922577,139.80122845046282,28628000
2022-02-10,137.5706787109375,140.37812860273172,137.02230144352987,138.46150401174532,33018000
