Date,Close,High,Low,Open,Volume
2021-01-04,243.2566680908203,248.163330078125,239.06333923339844,239.82000732421875,145914600
2021-01-05,245.0366668701172,246.94667053222656,239.73333740234375,241.22000122070312,96735600
2021-01-06,251.9933319091797,258.0,249.6999969482422,252.8300018310547,134100000
2021-01-07,272.0133361816406,272.3299865722656,258.3999938964844,259.2099914550781,154496700
2021-01-08,293.3399963378906,294.8299865722656,279.46331787109375,285.3333435058594,225166500
2021-01-11,270.39666748046875,284.80999755859375,267.8733215332031,283.1333312988281,177904800
2021-01-12,283.14666748046875,289.3333435058594,275.7799987792969,277.0,138812100
2021-01-13,284.8033447265625,286.8233337402344,277.3333435058594,284.2533264160156,99937500
2021-01-14,281.6666564941406,287.6666564941406,279.5833435058594,281.1300048828125,93798900
2021-01-15,275.38665771484375,286.6333312988281,273.0333251953125,284.0,116332800
2021-01-19,281.51666259765625,283.3333435058594,277.6666564941406,279.26666259765625,76101000
2021-01-20,283.48333740234375,286.5,279.09332275390625,286.2466735839844,76997700
2021-01-21,281.663330078125,285.239990234375,280.47332763671875,285.0,61563300
2021-01-22,282.21331787109375,282.6666564941406,276.2066650390625,278.10333251953125,60199500
2021-01-25,293.6000061035156,300.1333312988281,279.6066589355469,285.0,123520200
2021-01-26,294.36334228515625,298.6333312988281,290.5333251953125,297.1266784667969,69394800
2021-01-27,288.0533447265625,297.1666564941406,286.2200012207031,290.1166687011719,82002000
2021-01-28,278.4766540527344,282.6666564941406,267.0,273.3333435058594,79134000
2021-01-29,264.510009765625,280.8033447265625,260.0333251953125,276.6666564941406,104972400
2021-02-01,279.9366760253906,280.6666564941406,265.1866760253906,271.42999267578125,76174200
