Date,Close,High,Low,Open,Volume
20140102,19.898500442504883,19.968000411987305,19.701000213623047,19.940000534057617,42756000
20140103,19.82200050354004,20.135499954223633,19.81100082397461,19.914499282836914,44204000
20140106,19.681499481201172,19.850000381469727,19.42099952697754,19.792499542236328,63412000
20140107,19.901500701904297,19.923500061035156,19.714500427246094,19.75200080871582,38320000
20140108,20.09600067138672,20.149999618530273,19.802000045776367,19.923500061035156,46330000
20140109,20.050500869750977,20.344499588012695,19.922000885009766,20.18549919128418,42060000
20140110,19.882999420166016,20.187999725341797,19.690000534057617,20.12649917602539,53590000
20140113,19.548999786376953,19.98900032043457,19.422500610351562,19.89900016784668,56898000
20140114,19.87700080871582,19.931499481201172,19.56450080871582,19.60650062561035,46802000
20140115,19.793500900268555,19.965499877929688,19.62649917602539,19.94700050354004,53566000
20140116,19.790000915527344,19.964500427246094,19.470500946044922,19.68400001525879,52024000
20140117,19.980499267578125,20.17449951171875,19.683000564575195,19.71299934387207,90102000
20140121,20.352500915527344,20.389999389648438,20.079999923706055,20.149999618530273,62442000
20140122,20.226999282836914,20.402999877929688,20.100000381469727,20.399999618530273,41210000
20140123,19.993499755859375,20.308500289916992,19.88949966430664,20.049999237060547,60508000
20140124,19.3799991607666,20.010000228881836,19.363500595092773,19.908000946044922,89168000
20140127,19.31399917602539,19.704999923706055,19.024499893188477,19.524999618530273,78736000
20140128,19.721500396728516,19.73699951171875,19.356000900268555,19.3700008392334,57890000
20140129,19.209999084472656,19.642499923706055,19.16200065612793,19.607999801635742,67646000
20140130,20.15049934387207,20.3125,19.385000228881836,19.688499450683594,209478000
20140131,17.934499740600586,18.772499084472656,17.88800048828125,18.58799934387207,323096000
20140203,17.3075008392334,18.042499542236328,17.0049991607666,17.948999404907227,205616000
20140204,17.397499084472656,17.700000762939453,17.201000213623047,17.47949981689453,96258000
20140205,17.322500228881836,17.4685001373291,16.886499404907227,17.299999237060547,88708000
20140206,17.72949981689453,17.740999221801758,17.3700008392334,17.3700008392334,66714000
20140207,18.054000854492188,18.09000015258789,17.624500274658203,17.948999404907227,86610000
20140210,18.043500900268555,18.25,17.967500686645508,18.08049964904785,68994000
