Date,Close,High,Low,Open,Volume
2022-03-14,268.0317077636719,276.7191690212427,267.43057063229696,271.81307809759875,30660700
2022-03-15,278.4159240722656,279.065558101827,270.2520467522859,271.82276744576046,34245100
2022-03-16,285.43572998046875,285.61024792688795,274.58608713792756,280.3163001707601,37826300
2022-03-17,286.2405090332031,286.61863130022596,280.5684383130834,284.3692195417673,30816600
2022-03-18,291.2919616699219,291.84463136231534,283.8261865282108,286.3858715630049,43390600
2022-03-21,290.0606384277344,291.0108410246082,285.93020275050657,289.79886150329435,28351200
2022-03-22,294.8116149902344,295.7230260277627,289.6825089750966,290.6811789941739,27599700
2022-03-23,290.380615234375,294.0068784229763,288.66446272341494,291.36960955369653,25715400
2022-03-24,294.8504333496094,294.94739764545733,289.24624028604273,290.04130608690775,24484500
2022-03-25,294.4430847167969,296.2077336356417,290.1866289063279,295.94595676544117,22566500
2022-03-28,301.2496032714844,301.34653794936406,295.0733315627351,295.0733315627351,29578200
2022-03-29,305.81640625,306.21393912796776,299.64983837259945,304.36203066251414,30393400
2022-03-30,304.31353759765625,306.339993647316,302.10288786010216,304.21660289540057,28163600
2022-03-31,298.9323425292969,305.5546156451536,298.52513395302805,304.3523117591246,33422100
2022-04-01,300.0085754394531,300.69697152169914,296.246586275612,299.96007850505373,27110500
2022-04-04,305.3897399902344,305.52546630436024,300.28972091399,300.6581674070127,24289600
2022-04-05,301.4241638183594,305.29279303590346,300.444874882853,303.7414533090585,23156700
2022-04-06,290.3902893066406,297.66216633435283,287.68514276731554,295.90722237881243,40110400
2022-04-07,292.20343017578125,294.414079792204,287.3361307332164,287.63669930817355,31411200
2022-04-08,287.9372253417969,291.9609911189032,287.26821033138873,291.3016814124939,24361900
