Date,Close,High,Low,Open,Volume
20140102,5.183143138885498,5.251142978668213,5.154285907745361,5.240142822265625,123256000
20140103,5.187142848968506,5.249570846557617,5.184286117553711,5.199999809265137,108171000
20140106,5.136713981628418,5.2044291496276855,5.047571182250977,5.189000129699707,155015000
20140107,4.849999904632568,4.969857215881348,4.815286159515381,4.968429088592529,361676000
20140108,4.871285915374756,4.94257116317749,4.80742883682251,4.810429096221924,200011000
20140109,4.815000057220459,4.914000034332275,4.785714149475098,4.882429122924805,170072000
20140110,4.744856834411621,4.837714195251465,4.721857070922852,4.829570770263672,162379000
20140113,4.81157112121582,4.980999946594238,4.730429172515869,4.730429172515869,272370000
20140114,4.828000068664551,4.880000114440918,4.750999927520752,4.877714157104492,197400000
20140115,4.719714164733887,4.836713790893555,4.558143138885498,4.785714149475098,404320000
20140116,4.738286018371582,4.769570827484131,4.60028600692749,4.691571235656738,211358000
20140117,4.71485710144043,4.783143043518066,4.689143180847168,4.743856906890869,164171000
20140121,4.695857048034668,4.749570846557617,4.574999809265137,4.746142864227295,252203000
20140122,4.767570972442627,4.777713775634766,4.67642879486084,4.7071428298950195,483420000
20140123,5.55314302444458,5.651856899261475,5.392714023590088,5.534286022186279,912800000
20140124,5.5154290199279785,5.5814290046691895,5.4768571853637695,5.481142997741699,354669000
20140127,5.44614315032959,5.5928568840026855,5.2937140464782715,5.534142971038818,325269000
20140128,5.810999870300293,5.820143222808838,5.439428806304932,5.447429180145264,435904000
20140129,5.720285892486572,5.819142818450928,5.686429023742676,5.758856773376465,289681000
20140130,5.781000137329102,5.845571041107178,5.735857009887695,5.815713882446289,183792000
20140131,5.847570896148682,5.8914289474487305,5.747142791748047,5.747285842895508,236250000
20140203,5.776856899261475,5.887856960296631,5.724571228027344,5.884285926818848,201453000
20140204,5.7987141609191895,5.8361430168151855,5.671570777893066,5.792142868041992,180663000
20140205,5.777429103851318,5.824999809265137,5.685713768005371,5.759285926818848,167629000
20140206,5.8272857666015625,5.870142936706543,5.720285892486572,5.806000232696533,128520000
20140207,6.142570972442627,6.150000095367432,5.865142822265625,5.906285762786865,329210000
20140210,6.149143218994141,6.176713943481445,6.061142921447754,6.134714126586914,138124000
20140211,6.199857234954834,6.225142955780029,6.078713893890381,6.1422858238220215,136675000
20140212,6.127571105957031,6.212856769561768,6.079143047332764,6.2111430168151855,156730000
20140213,6.236429214477539,6.27842903137207,6.0714287757873535,6.0812859535217285,187005000
20140214,6.22157096862793,6.252857208251953,6.166999816894531,6.243713855743408,119854000
20140218,6.240714073181152,6.303429126739502,6.114285945892334,6.242286205291748,155078000
20140219,6.117570877075195,6.232142925262451,6.113856792449951,6.166714191436768,160314000
20140220,6.213571071624756,6.253857135772705,6.130856990814209,6.147857189178467,119651000
20140221,6.174714088439941,6.2671427726745605,6.137856960296631,6.2671427726745605,134834000
20140224,6.385714054107666,6.424142837524414,6.121428966522217,6.2210001945495605,260435000
20140225,6.471857070922852,6.539856910705566,6.357142925262451,6.4285712242126465,187005000
20140226,6.411285877227783,6.514286041259766,6.371428966522217,6.512856960296631,150101000
20140227,6.4604291915893555,6.487570762634277,6.397714138031006,6.397714138031006,103047000
20140228,6.366143226623535,6.4885711669921875,6.300000190734863,6.473286151885986,157514000
20140303,6.365571022033691,6.367856979370117,6.258571147918701,6.302713871002197,135282000
20140304,6.499713897705078,6.5,6.365571022033691,6.441713809967041,123879000
20140305,6.478570938110352,6.5262861251831055,6.455856800079346,6.485570907592773,108689000
20140306,6.435856819152832,6.5428571701049805,6.414143085479736,6.499143123626709,118090000
