ticker,end_date,slope,zcr,volatility,trend_strength,gt
META,20130710,0.0021886692162308933,0.5,0.019179898394462606,0.11411265957815397,OSCILLATING
META,20130711,0.0023681373914103384,0.4642857142857143,0.016822911797738843,0.14076857917834643,OSCILLATING
META,20130712,0.0028818996350608726,0.4642857142857143,0.016717978283003962,0.17238326227464387,OSCILLATING
META,20130715,0.003406737471036218,0.4642857142857143,0.01626202776701345,0.2094903243214589,OSCILLATING
META,20130716,0.0037643630049175817,0.4642857142857143,0.0159253116752413,0.23637609622233932,OSCILLATING
META,20130717,0.004062438601211169,0.42857142857142855,0.014863721113026388,0.2733123536374008,OTHER
META,20130718,0.004005892285249891,0.4642857142857143,0.015464674769795062,0.25903501657041167,OSCILLATING
META,20130719,0.003836479582135525,0.4642857142857143,0.015634661607276164,0.24538296245248303,OSCILLATING
META,20130722,0.003751648346817172,0.4642857142857143,0.013629422333581156,0.27526099455980535,OSCILLATING
META,20130723,0.003938052536551608,0.4642857142857143,0.013330459374091526,0.2954176166055783,OSCILLATING
META,20130724,0.004100282408547215,0.4642857142857143,0.013225187927143894,0.31003585212816787,OSCILLATING
META,20130725,0.0058171461537853365,0.4642857142857143,0.04922749567775508,0.11816863875961882,OSCILLATING
META,20130726,0.0072923936988922005,0.4642857142857143,0.04931422798185124,0.1478760592495936,OSCILLATING
META,20130729,0.008842276678920355,0.5,0.04959165884456453,0.17830169195660026,OSCILLATING
META,20130730,0.010713497133443748,0.5,0.05033113395767327,0.21286023761064923,OSCILLATING
META,20130731,0.01229542011685437,0.5,0.05077626065375127,0.24214898770703397,OSCILLATING
META,20130801,0.013839307255589801,0.5,0.050421430544264574,0.2744727213449524,OSCILLATING
META,20130802,0.015168805158267852,0.4642857142857143,0.05038105207796505,0.30108154817398447,OSCILLATING
META,20130805,0.016661289122251354,0.42857142857142855,0.04986367383497956,0.33413681425461667,OTHER
META,20130806,0.01767117431871226,0.42857142857142855,0.05024644008307727,0.35169007574456634,OTHER
META,20130807,0.01861115273424304,0.42857142857142855,0.050127749335210685,0.37127445339282794,OTHER
META,20130808,0.019260556847909168,0.4642857142857143,0.05033232785257644,0.3826677141642128,OTHER
META,20130809,0.01983674523282354,0.42857142857142855,0.05041183764333358,0.39349379352463926,OTHER
META,20130812,0.0202288856186839,0.42857142857142855,0.050475412992171176,0.400767114512197,OTHER
META,20130813,0.020204774306213955,0.39285714285714285,0.050902144922037505,0.3969336525437168,OTHER
META,20130814,0.019825692238851802,0.35714285714285715,0.05107411657585154,0.38817494198667407,OTHER
META,20130815,0.019280924260427247,0.32142857142857145,0.05102724029034002,0.37785551698897824,OTHER
META,20130816,0.01860721513679845,0.35714285714285715,0.05102723991936379,0.36465258881731905,OTHER
META,20130819,0.01796808574908642,0.35714285714285715,0.05093875411030401,0.35273901105193683,OTHER
META,20130820,0.017452897359528118,0.35714285714285715,0.050939775890238924,0.34261825959215575,OTHER
META,20130821,0.016826033461991744,0.39285714285714285,0.0509678529135308,0.3301303174480951,OTHER
META,20130822,0.016064431862931956,0.42857142857142855,0.050954887719177014,0.3152677315563206,OTHER
META,20130823,0.01547731401898408,0.42857142857142855,0.051413364728062204,0.3010367849069471,OTHER
META,20130826,0.014913175969673335,0.42857142857142855,0.051353389583524964,0.29040295276745925,OTHER
META,20130827,0.013887043146289963,0.42857142857142855,0.05245478992056573,0.26474308956950615,OTHER
META,20130828,0.01291106890033523,0.4642857142857143,0.052124650489293024,0.2476960282541809,OSCILLATING
META,20130829,0.011740731645535124,0.42857142857142855,0.05187382569587881,0.2263324805532491,OTHER
META,20130830,0.010289854921207316,0.42857142857142855,0.051928479361898344,0.19815436630631103,OTHER
META,20130903,0.008766274461872508,0.42857142857142855,0.05187184315529325,0.16899870775033285,OTHER
META,20130904,0.007038811088001366,0.4642857142857143,0.05198399328487473,0.13540343177232173,OSCILLATING
META,20130905,0.005336573859856679,0.4642857142857143,0.022636664808818645,0.2357491222725395,OSCILLATING
META,20130906,0.0054036251821520925,0.42857142857142855,0.022739054686620904,0.2376363158725086,OTHER
META,20130909,0.005303738620577213,0.42857142857142855,0.021912063029317357,0.242046520835626,OTHER
META,20130910,0.005306177603651946,0.42857142857142855,0.01963928976224242,0.2701817462795093,OTHER
META,20130911,0.005841396324003004,0.42857142857142855,0.01954664533634955,0.2988439306841139,OTHER
META,20130912,0.00610114557330053,0.4642857142857143,0.019568462132928895,0.3117846222076801,OSCILLATING
META,20130913,0.006338230380365005,0.4642857142857143,0.01971247101016184,0.3215340368590842,OSCILLATING
META,20130916,0.006335648039246288,0.42857142857142855,0.020959649027321794,0.3022783459297196,OTHER
META,20130917,0.00686461430226013,0.42857142857142855,0.023017965742531205,0.29822853935246374,OTHER
META,20130918,0.007240687833318536,0.39285714285714285,0.02301357982560445,0.31462675030082415,OTHER
META,20130919,0.007708772778530952,0.39285714285714285,0.02294775626293613,0.3359270810707411,OTHER
META,20130920,0.008251783820164114,0.39285714285714285,0.023408999024003768,0.35250477014000775,OTHER
META,20130923,0.00865383435757058,0.42857142857142855,0.02338833744987088,0.370006392122513,OTHER
META,20130924,0.00908499205294021,0.4642857142857143,0.022383939163190692,0.4058710125463547,OTHER
META,20130925,0.009323726806422331,0.4642857142857143,0.02216190803699308,0.42070957026168454,OTHER
META,20130926,0.009484467817460639,0.42857142857142855,0.02207286669962868,0.4296889908559177,OTHER
META,20130927,0.009594515889639705,0.42857142857142855,0.02209105652197799,0.43431675076718473,OTHER
META,20130930,0.0095233270009249,0.4642857142857143,0.02276124676936542,0.41840093811304035,OTHER
META,20131001,0.009475896734788122,0.4642857142857143,0.02275801939642786,0.416376160408558,OTHER
META,20131002,0.009391048381553004,0.4642857142857143,0.022766161216885083,0.41250030218480144,OTHER
META,20131003,0.0090274923343511,0.4642857142857143,0.02350159453984516,0.3841225461976921,OTHER
META,20131004,0.008833687432048801,0.5,0.022760117675432453,0.38812134269340753,OTHER
META,20131007,0.008797768382641723,0.5,0.022893994747307335,0.38428279903735313,OTHER
META,20131008,0.008350346396507382,0.4642857142857143,0.025396144028725004,0.32880371079414633,OSCILLATING
META,20131009,0.0075040703562076335,0.4642857142857143,0.025311696703407285,0.29646650890840864,OSCILLATING
META,20131010,0.00704781715753859,0.5,0.026432490927778402,0.2666346193703563,OSCILLATING
META,20131011,0.006637827785468331,0.5,0.02642556024518851,0.2511896710563375,OSCILLATING
META,20131014,0.006204563925056545,0.4642857142857143,0.02638489386402058,0.23515591751222917,OSCILLATING
META,20131015,0.005785420473130883,0.4642857142857143,0.026366435846295774,0.21942368346094368,OSCILLATING
META,20131016,0.00548723753824169,0.5,0.026693390577097475,0.20556540100790555,OSCILLATING
META,20131017,0.005376457418581259,0.5,0.026459586700156787,0.20319506421275285,OSCILLATING
META,20131018,0.00562496164170152,0.4642857142857143,0.02709605698477165,0.2075933647786032,OSCILLATING
META,20131021,0.005749961249547831,0.4642857142857143,0.0270300120217756,0.21272507185404188,OSCILLATING
META,20131022,0.005574513361918816,0.42857142857142855,0.027107483280187243,0.20564481417547184,OTHER
META,20131023,0.005442747737006474,0.42857142857142855,0.02728458974569957,0.19948065144957242,OTHER
META,20131024,0.005271366468045888,0.4642857142857143,0.02714701861198922,0.1941784673812335,OSCILLATING
META,20131025,0.004899399436995547,0.4642857142857143,0.02577427727356303,0.19008872237208826,OSCILLATING
META,20131028,0.003953426530169172,0.4642857142857143,0.024854148601964592,0.15906505563649337,OSCILLATING
META,20131029,0.003229002940772983,0.4642857142857143,0.025141340540933314,0.12843400038736016,OSCILLATING
META,20131030,0.0024370667717811185,0.4642857142857143,0.02508453209767756,0.09715416505643146,OSCILLATING
META,20131031,0.0018789020700021417,0.4642857142857143,0.02477979067902056,0.07582396858553313,OSCILLATING
META,20131101,0.0014450467747460932,0.4642857142857143,0.024819591709683918,0.05822202039618065,OSCILLATING
META,20131104,0.0007452741444394319,0.4642857142857143,0.025089258371604684,0.029704909304250782,OSCILLATING
META,20131105,0.00046566501923796027,0.5,0.02582397198190236,0.01803227712469259,OSCILLATING
META,20131106,0.0001846175899240095,0.5357142857142857,0.025847870454749903,0.007142468090251646,OSCILLATING
META,20131107,-0.0001731100826426646,0.5,0.026254167638560373,0.006593622964013227,OSCILLATING
META,20131108,-0.00039382615674392866,0.4642857142857143,0.026042689942943672,0.01512233020501159,OSCILLATING
META,20131111,-0.0009015027293692579,0.42857142857142855,0.026473202975196855,0.03405340601263434,OTHER
META,20131112,-0.0012889279071097303,0.4642857142857143,0.026564579689518957,0.04852054586123477,OSCILLATING
META,20131113,-0.0013762525523459297,0.42857142857142855,0.02765000954843359,0.04977403533749941,OTHER
META,20131114,-0.0015650358727176583,0.39285714285714285,0.026730557863233625,0.05854856755048412,OTHER
META,20131115,-0.0014934461697622494,0.39285714285714285,0.026678061793079848,0.05598031001448695,OTHER
META,20131118,-0.0019072300899534073,0.42857142857142855,0.02648296016517769,0.072017254795452,OTHER
META,20131119,-0.0026810509362691854,0.42857142857142855,0.026546825814945104,0.10099327712316665,OTHER
META,20131120,-0.0034920573227682486,0.42857142857142855,0.02490554326804473,0.140212051798475,OTHER
META,20131121,-0.0039341456236699855,0.42857142857142855,0.0249404567208154,0.15774152284815748,OTHER
META,20131122,-0.00441121801725338,0.42857142857142855,0.02491309539946661,0.17706422853210863,OTHER
META,20131125,-0.005005292838127174,0.39285714285714285,0.02546692677948739,0.1965409050517529,OTHER
META,20131126,-0.005404267450595762,0.42857142857142855,0.025063907022285455,0.21561951398042545,OTHER
META,20131127,-0.005460953130596676,0.42857142857142855,0.024835059282776132,0.21988887034322535,OTHER
META,20131129,-0.0052606543755089,0.39285714285714285,0.023701093925104645,0.22195829408265058,OTHER
META,20131202,-0.004746294709965424,0.39285714285714285,0.02372363241040966,0.20006610403737346,OTHER
META,20131203,-0.004261544401916903,0.42857142857142855,0.02349527501461029,0.18137878357528936,OTHER
META,20131204,-0.003609390106717881,0.42857142857142855,0.024752060790195714,0.1458218019627505,OTHER
META,20131205,-0.003061689507995799,0.42857142857142855,0.02463606127699159,0.12427674511652596,OTHER
META,20131206,-0.0024632793482017327,0.42857142857142855,0.024624737527731352,0.10003271488387197,OTHER
META,20131209,-0.0017709275487803723,0.4642857142857143,0.024191394944055904,0.07320485457228704,OSCILLATING
META,20131210,-0.0010996919669224927,0.4642857142857143,0.024593685527333445,0.044714403040581045,OSCILLATING
META,20131211,-0.0006562212128624945,0.4642857142857143,0.0247747499001422,0.0264875010043483,OSCILLATING
META,20131212,4.517641734626693e-05,0.4642857142857143,0.025989655086168326,0.001738246128949583,OSCILLATING
META,20131213,0.0010713627345032553,0.4642857142857143,0.026390394735388137,0.040596692290722505,OSCILLATING
META,20131216,0.0020663542061218967,0.42857142857142855,0.025606490055357926,0.08069650317769854,OTHER
META,20131217,0.0029356944936789,0.39285714285714285,0.024918959838999954,0.11780967233970689,OTHER
META,20131218,0.004095744834693027,0.39285714285714285,0.02457628637645327,0.1666543419927427,OTHER
META,20131219,0.005011505110761062,0.42857142857142855,0.023714028720709934,0.21133081897570677,OTHER
META,20131220,0.005662171946462431,0.4642857142857143,0.023700401801235164,0.23890615838282295,OSCILLATING
META,20131223,0.006545796863488229,0.42857142857142855,0.02402516898314027,0.27245580949219383,OTHER
META,20131224,0.007168062452242105,0.42857142857142855,0.024037969315852434,0.29819750404269585,OTHER
META,20131226,0.0077247085549824145,0.4642857142857143,0.023064598205098538,0.33491624203862486,OSCILLATING
META,20131227,0.008228947374153204,0.4642857142857143,0.024617439152283576,0.33427308678408435,OSCILLATING
META,20131230,0.008510603585033265,0.42857142857142855,0.025503306810615387,0.3337058856026799,OTHER
META,20131231,0.008866083020811743,0.42857142857142855,0.02173971186422462,0.4078289112654698,OTHER
META,20140102,0.008717518463950292,0.42857142857142855,0.021732746207407918,0.4011236491124532,OTHER
META,20140103,0.008551736916573903,0.4642857142857143,0.021776435493930185,0.3927060018136373,OTHER
META,20140106,0.00862875343578277,0.4642857142857143,0.0231120080530811,0.373345034146977,OTHER
META,20140107,0.008733642938018859,0.4642857142857143,0.022894697367423382,0.3814701193843193,OTHER
META,20140108,0.008707406994166509,0.42857142857142855,0.021659480148866015,0.4020136648857838,OTHER
META,20140109,0.00825198888432877,0.4642857142857143,0.02201360999504509,0.37485850281649213,OTHER
META,20140110,0.007931277573454812,0.5,0.022009553718654255,0.36035612874479306,OTHER
META,20140113,0.00736631606200676,0.5357142857142857,0.02341166791499818,0.31464294166276335,OSCILLATING
META,20140114,0.007003759104530493,0.5357142857142857,0.023887603321858016,0.29319639187585644,OSCILLATING
META,20140115,0.006541395319313548,0.5357142857142857,0.02380570007043477,0.27478273270516257,OSCILLATING
META,20140116,0.005894490836671392,0.5,0.023104061503126026,0.25512790622868864,OSCILLATING
META,20140117,0.0053299598316332115,0.5,0.023350236309515295,0.22826149427281112,OSCILLATING
META,20140121,0.004908750492617302,0.5,0.0239883095153053,0.20463094698212742,OSCILLATING
META,20140122,0.004234062945425889,0.5357142857142857,0.024283813408000864,0.1743574155462288,OSCILLATING
META,20140123,0.003507181163276665,0.5,0.024177597369976277,0.14505912682754327,OSCILLATING
META,20140124,0.0026574708846000992,0.4642857142857143,0.025189874935270008,0.10549758152547231,OSCILLATING
META,20140127,0.0015440663907889088,0.4642857142857143,0.023898914582288946,0.06460822249781957,OSCILLATING
META,20140128,0.000917317857856353,0.5,0.02393679923876347,0.03832249452845977,OSCILLATING
META,20140129,0.0002673072497105248,0.5357142857142857,0.024549889436130075,0.010888328047503493,OSCILLATING
META,20140130,0.0005298767021514285,0.5714285714285714,0.0345966546897162,0.015315836369258368,OSCILLATING
META,20140131,0.0010248323539322202,0.5357142857142857,0.034765488286249736,0.029478439810596776,OSCILLATING
META,20140203,0.0014365794312283246,0.5357142857142857,0.03491158094155279,0.04114907983208705,OSCILLATING
META,20140204,0.0018704322077819772,0.5714285714285714,0.035043135838995924,0.053375137897920776,OSCILLATING
META,20140205,0.002196964186780194,0.6071428571428571,0.0341489231183451,0.06433480139817252,OSCILLATING
META,20140206,0.0027905285475184048,0.5714285714285714,0.03415316382917314,0.0817062970059241,OSCILLATING
META,20140207,0.0035945296310860423,0.6071428571428571,0.034629242269554564,0.10380041246950099,OSCILLATING
META,20140210,0.004247082515472511,0.6428571428571429,0.03372372694675246,0.12593751936665762,OSCILLATING
META,20140211,0.004708401250841983,0.6428571428571429,0.03309451427356939,0.1422713508323735,OSCILLATING
META,20140212,0.004841411392341976,0.6785714285714286,0.03310751480234817,0.1462330054443892,OSCILLATING
META,20140213,0.005295010392250466,0.6785714285714286,0.03383441169825142,0.1564977821832237,OSCILLATING
META,20140214,0.0056402975198163625,0.6785714285714286,0.033843388142780095,0.1666587723433838,OSCILLATING
META,20140218,0.005896052104352381,0.7142857142857143,0.032955292135388906,0.17891063080642303,OSCILLATING
META,20140219,0.006456761358044967,0.7142857142857143,0.032946577623513926,0.19597669390209396,OSCILLATING
META,20140220,0.007173526175324594,0.6785714285714286,0.033101627476884325,0.21671218976571596,OSCILLATING
META,20140221,0.007748088793901748,0.6785714285714286,0.0330421838704637,0.23449082010671032,OSCILLATING
META,20140224,0.008331896772970637,0.6785714285714286,0.03335553461901726,0.24979053305955126,OSCILLATING
META,20140225,0.00882198359646508,0.6785714285714286,0.03258418552928808,0.2707443335827897,OSCILLATING
META,20140226,0.00892820270514894,0.6428571428571429,0.032365465918707044,0.27585583744025427,OSCILLATING
META,20140227,0.009131389814606034,0.6428571428571429,0.03238919737487829,0.2819270174841851,OSCILLATING
META,20140228,0.00919387532561309,0.6428571428571429,0.032386906282595516,0.28387630622668675,OSCILLATING
META,20140303,0.009030525644131003,0.6071428571428571,0.03238142025742506,0.2788798506161972,OSCILLATING
META,20140304,0.008817530923909477,0.6071428571428571,0.031907849443511604,0.27634362947335844,OSCILLATING
META,20140305,0.009035521323292503,0.6071428571428571,0.03219553884546661,0.2806451343045242,OSCILLATING
META,20140306,0.008978833911679057,0.6428571428571429,0.03207799782863076,0.2799063071095144,OSCILLATING
META,20140307,0.008627630756197486,0.6428571428571429,0.03110537069748031,0.2773678809394921,OSCILLATING
META,20140310,0.008115555417819794,0.6428571428571429,0.030994533983859984,0.2618382783895337,OSCILLATING
META,20140311,0.007188816001420169,0.6428571428571429,0.0315231416579669,0.22804884358990682,OSCILLATING
META,20140312,0.006415432004777058,0.6428571428571429,0.030669479939415514,0.2091796801722788,OSCILLATING
META,20140313,0.005136606169981639,0.6785714285714286,0.020715484057793287,0.24795974622901548,OSCILLATING
META,20140314,0.004550978904842614,0.6428571428571429,0.020680777203275907,0.22005840786881659,OSCILLATING
META,20140317,0.004182102285976458,0.6428571428571429,0.020420756219844207,0.20479664126798747,OSCILLATING
META,20140318,0.003692278467357565,0.6071428571428571,0.020178839349497813,0.18297774234718084,OSCILLATING
META,20140319,0.0032017030138882354,0.6428571428571429,0.02030474563667271,0.1576824980316715,OSCILLATING
META,20140320,0.002490784466930449,0.6071428571428571,0.020703899476404306,0.12030508889251182,OSCILLATING
META,20140321,0.0017695490411025758,0.6071428571428571,0.019798255355034697,0.08937903918147916,OSCILLATING
META,20140324,0.0009403979131815368,0.6071428571428571,0.021698152305800137,0.04333999964274188,OSCILLATING
META,20140325,0.00010873802461788541,0.6071428571428571,0.021485216317457385,0.005061062593516105,OSCILLATING
META,20140326,-0.0010562291529671718,0.6071428571428571,0.02528850751116403,0.04176716053728683,OSCILLATING
META,20140327,-0.002170495465427283,0.6071428571428571,0.0238244918593633,0.09110353657235519,OSCILLATING
META,20140328,-0.0030609648303501565,0.6071428571428571,0.023936467704215918,0.12787871912324936,OSCILLATING
META,20140331,-0.0039001718671988457,0.6428571428571429,0.02394410068426512,0.1628865464035509,OSCILLATING
META,20140401,-0.004419917703591599,0.6428571428571429,0.02508022300822217,0.17623119627535191,OSCILLATING
META,20140402,-0.004819856162371066,0.6071428571428571,0.024609497464099624,0.1958534980002042,OSCILLATING
